product,date_time,external_measurement_weight,height_avg
6 oz T Tenderloin A,2024-06-03 12:59:20,6.3,1.27144
6 oz T Tenderloin A,2024-06-03 12:59:29,5.86,1.15945
6 oz T Tenderloin A,2024-06-03 12:59:38,6.34,2.00658
6 oz T Tenderloin A,2024-06-03 12:59:52,6.18,1.09328
6 oz T Tenderloin A,2024-06-03 13:00:04,5.92,1.17686
6 oz T Tenderloin A,2024-06-03 13:00:13,6.3,1.28079
6 oz T Tenderloin A,2024-06-03 13:00:22,6.28,1.577
6 oz T Tenderloin A,2024-06-03 13:00:32,6.38,1.60408
6 oz T Tenderloin A,2024-06-03 13:00:40,6.14,2.11476
6 oz T Tenderloin A,2024-06-03 13:00:56,6.24,1.22757
6 oz T Tenderloin A,2024-06-03 13:01:08,5.88,1.59997
6 oz T Tenderloin A,2024-06-03 13:01:15,6.16,1.18861
6 oz T Tenderloin A,2024-06-03 13:01:24,5.94,1.00587
6 oz T Tenderloin A,2024-06-03 13:01:32,5.69,1.08767
6 oz T Tenderloin A,2024-06-03 13:01:40,5.98,1.03059
6 oz T Tenderloin A,2024-06-03 13:01:50,6.08,1.71352
6 oz T Tenderloin A,2024-06-03 13:01:58,5.8,1.28912
6 oz T Tenderloin A,2024-06-03 13:02:05,6.12,1.30233
6 oz T Tenderloin A,2024-06-03 13:02:13,6.04,0.943009
6 oz T Tenderloin A,2024-06-03 13:02:22,6.38,1.2091
6 oz T Tenderloin A,2024-06-03 13:02:31,6.24,1.30099
6 oz T Tenderloin A,2024-06-03 13:02:38,6.16,1.16649
6 oz T Tenderloin A,2024-06-03 13:02:46,6.2,1.02019
6 oz T Tenderloin A,2024-06-03 13:02:54,5.69,2.16058
6 oz T Tenderloin A,2024-06-03 13:03:02,6.12,2.32604
6 oz T Tenderloin A,2024-06-03 13:03:09,5.8,1.97129
6 oz T Tenderloin A,2024-06-03 13:03:18,6.04,1.02783
6 oz T Tenderloin A,2024-06-03 13:03:26,6.22,1.13315
6 oz T Tenderloin A,2024-06-03 13:03:34,6.12,1.45723
6 oz T Tenderloin A,2024-06-03 13:03:41,6.04,1.4101
6 oz T Tenderloin A,2024-06-03 13:03:50,5.7,1.33057
6 oz T Tenderloin A,2024-06-03 13:03:57,5.86,1.48038
6 oz T Tenderloin A,2024-06-03 13:04:05,5.74,1.41132
6 oz T Tenderloin A,2024-06-03 13:04:13,5.84,2.23975
6 oz T Tenderloin A,2024-06-03 13:04:22,6.18,1.10236
6 oz T Tenderloin A,2024-06-03 13:04:29,6.02,1.76849
6 oz T Tenderloin A,2024-06-03 13:04:36,5.92,1.02398
6 oz T Tenderloin A,2024-06-03 13:04:44,5.66,2.05744
6 oz T Tenderloin A,2024-06-03 13:04:53,6.24,1.1903
6 oz T Tenderloin A,2024-06-03 13:05:01,5.98,1.20229
6 oz T Tenderloin A,2024-06-03 13:05:43,6.18,1.10874
6 oz T Tenderloin A,2024-06-03 13:05:50,6.0,1.42429
6 oz T Tenderloin A,2024-06-03 13:06:00,5.98,1.23795
6 oz T Tenderloin A,2024-06-03 13:06:08,5.69,2.00703
6 oz T Tenderloin A,2024-06-03 13:06:17,6.04,1.08027
6 oz T Tenderloin A,2024-06-03 13:06:27,5.69,1.79372
6 oz T Tenderloin A,2024-06-03 13:06:35,5.78,2.24622
6 oz T Tenderloin A,2024-06-03 13:06:43,6.22,1.26762
6 oz T Tenderloin A,2024-06-03 13:06:51,6.08,1.59011
6 oz T Tenderloin A,2024-06-03 13:06:58,6.06,1.80138
6 oz T Tenderloin A,2024-06-03 13:07:31,5.69,1.71957
6 oz T Tenderloin A,2024-06-03 13:07:40,6.06,2.14298
6 oz T Tenderloin A,2024-06-03 13:07:48,6.14,1.38245
6 oz T Tenderloin A,2024-06-03 13:07:56,6.04,1.26164
6 oz T Tenderloin A,2024-06-03 13:08:03,5.82,2.02496
6 oz T Tenderloin A,2024-06-03 13:08:09,6.22,1.41307
6 oz T Tenderloin A,2024-06-03 13:08:18,5.78,1.34833
6 oz T Tenderloin A,2024-06-03 13:08:27,5.94,0.926338
6 oz T Tenderloin A,2024-06-03 13:08:35,6.08,1.55166
6 oz T Tenderloin A,2024-06-03 13:08:43,5.98,1.28551
6 oz T Tenderloin A,2024-06-03 13:08:50,5.9,1.21121
6 oz T Tenderloin A,2024-06-03 13:08:59,6.06,1.09167
6 oz T Tenderloin A,2024-06-03 13:09:08,5.78,1.16377
6 oz T Tenderloin A,2024-06-03 13:09:16,6.26,1.19096
6 oz T Tenderloin A,2024-06-03 13:09:25,5.76,1.13722
6 oz T Tenderloin A,2024-06-03 13:09:32,6.18,1.26489
6 oz T Tenderloin A,2024-06-03 13:09:39,5.9,1.70819
6 oz T Tenderloin A,2024-06-03 13:09:52,5.92,1.75311
6 oz T Tenderloin A,2024-06-03 13:12:15,6.08,1.29944
6 oz T Tenderloin A,2024-06-03 13:12:22,5.94,1.2334
6 oz T Tenderloin A,2024-06-03 13:12:29,6.0,1.35458
6 oz T Tenderloin A,2024-06-03 13:12:35,5.84,2.11876
6 oz T Tenderloin A,2024-06-03 13:12:44,6.06,1.45819
6 oz T Tenderloin A,2024-06-03 13:12:51,6.0,1.18856
6 oz T Tenderloin A,2024-06-03 13:12:58,6.06,1.59068
6 oz T Tenderloin A,2024-06-03 13:13:05,5.8,0.998625
6 oz T Tenderloin A,2024-06-03 13:13:12,6.0,1.09371
6 oz T Tenderloin A,2024-06-03 13:13:20,6.12,1.12753
6 oz T Tenderloin A,2024-06-03 13:13:28,6.44,1.2877
6 oz T Tenderloin A,2024-06-03 13:13:36,6.38,1.28947
6 oz T Tenderloin A,2024-06-03 13:13:43,6.2,1.30571
6 oz T Tenderloin A,2024-06-03 13:13:51,6.08,1.55963
6 oz T Tenderloin A,2024-06-03 13:13:58,5.86,2.35397
6 oz T Tenderloin A,2024-06-03 13:14:05,6.26,1.61673
6 oz T Tenderloin A,2024-06-03 13:14:13,6.08,1.15561
6 oz T Tenderloin A,2024-06-03 13:14:20,6.18,2.34116
6 oz T Tenderloin A,2024-06-03 13:14:28,6.08,1.28267
6 oz T Tenderloin A,2024-06-03 13:14:38,6.36,1.23258
6 oz T Tenderloin A,2024-06-03 13:14:46,6.22,1.43489
6 oz T Tenderloin A,2024-06-03 13:14:53,5.76,0.98233
6 oz T Tenderloin A,2024-06-03 13:15:00,5.7,1.48047
6 oz T Tenderloin A,2024-06-03 13:15:10,6.26,1.49558
6 oz T Tenderloin A,2024-06-03 13:15:17,6.06,1.2291
6 oz T Tenderloin A,2024-06-03 13:15:25,6.0,1.53162
6 oz T Tenderloin A,2024-06-03 13:15:33,6.14,1.88794
6 oz T Tenderloin A,2024-06-03 13:15:40,6.2,1.28986
6 oz T Tenderloin A,2024-06-03 13:15:46,5.7,2.081
6 oz T Tenderloin A,2024-06-03 13:15:53,5.92,1.82187
6 oz T Tenderloin A,2024-06-03 13:16:06,6.22,1.36516
6 oz T Tenderloin A,2024-06-03 13:16:15,6.22,1.40251
6 oz T Tenderloin A,2024-06-03 13:16:23,6.16,1.00295
6 oz T Tenderloin A,2024-06-03 13:16:30,6.12,1.13877
6 oz T Tenderloin A,2024-06-03 13:16:38,6.32,1.32454
6 oz T Tenderloin A,2024-06-03 13:16:46,6.1,2.09692
6 oz T Tenderloin A,2024-06-03 13:16:54,5.69,1.65714
6 oz T Tenderloin A,2024-06-03 13:17:01,6.1,1.47072
6 oz T Tenderloin A,2024-06-03 13:17:10,5.69,2.13752
6 oz T Tenderloin A,2024-06-03 13:17:18,6.02,1.47526
6 oz T Tenderloin A,2024-06-03 13:17:54,6.34,2.48075
6 oz T Tenderloin A,2024-06-03 13:18:04,5.84,1.85638
6 oz T Tenderloin A,2024-06-03 13:18:11,6.14,1.1707
6 oz T Tenderloin A,2024-06-03 13:18:23,6.12,1.28797
6 oz T Tenderloin A,2024-06-03 13:18:32,6.18,1.401
6 oz T Tenderloin A,2024-06-03 13:18:41,6.02,1.95247
6 oz T Tenderloin A,2024-06-03 13:18:49,5.94,1.51191
6 oz T Tenderloin A,2024-06-03 13:18:57,5.9,1.30305
6 oz T Tenderloin A,2024-06-03 13:20:06,5.82,1.61965
6 oz T Tenderloin A,2024-06-03 13:20:13,6.32,1.44618
6 oz T Tenderloin A,2024-06-03 13:20:20,5.82,1.05184
6 oz T Tenderloin A,2024-06-03 13:20:29,6.42,1.54763
6 oz T Tenderloin A,2024-06-03 13:20:38,6.2,1.28181
6 oz T Tenderloin A,2024-06-03 13:20:46,5.72,1.0745
6 oz T Tenderloin A,2024-06-03 13:20:56,5.9,1.12161
6 oz T Tenderloin A,2024-06-03 13:21:03,5.82,1.58451
6 oz T Tenderloin A,2024-06-03 13:21:12,5.9,1.19458
8 oz T Tenderloin A,2024-06-03 14:29:40,7.86,1.69248
8 oz T Tenderloin A,2024-06-03 14:29:48,8.32,1.43884
8 oz T Tenderloin A,2024-06-03 14:29:55,8.14,2.52096
8 oz T Tenderloin A,2024-06-03 14:30:02,8.04,1.43432
8 oz T Tenderloin A,2024-06-03 14:30:09,7.84,1.97116
8 oz T Tenderloin A,2024-06-03 14:30:18,7.72,1.62124
8 oz T Tenderloin A,2024-06-03 14:30:27,8.24,1.51866
8 oz T Tenderloin A,2024-06-03 14:30:56,8.14,2.06541
8 oz T Tenderloin A,2024-06-03 14:31:45,7.76,2.07027
8 oz T Tenderloin A,2024-06-03 14:31:52,7.72,2.03675
8 oz T Tenderloin A,2024-06-03 14:31:58,8.0,1.52341
8 oz T Tenderloin A,2024-06-03 14:32:07,7.98,1.79721
8 oz T Tenderloin A,2024-06-03 14:32:14,8.4,1.87182
8 oz T Tenderloin A,2024-06-03 14:32:22,7.82,2.91145
8 oz T Tenderloin A,2024-06-03 14:32:29,8.04,1.91834
8 oz T Tenderloin A,2024-06-03 14:32:37,8.06,1.45661
8 oz T Tenderloin A,2024-06-03 14:32:45,7.76,1.54911
8 oz T Tenderloin A,2024-06-03 14:32:55,8.3,1.59475
8 oz T Tenderloin A,2024-06-03 14:33:02,7.88,1.61411
8 oz T Tenderloin A,2024-06-03 14:33:09,7.7,1.9624
8 oz T Tenderloin A,2024-06-03 14:33:17,8.38,1.88285
8 oz T Tenderloin A,2024-06-03 14:33:24,7.78,1.86282
8 oz T Tenderloin A,2024-06-03 14:33:31,8.48,1.89906
8 oz T Tenderloin A,2024-06-03 14:33:39,8.44,1.58625
8 oz T Tenderloin A,2024-06-03 14:33:48,8.18,1.45762
8 oz T Tenderloin A,2024-06-03 14:33:59,7.64,2.41412
8 oz T Tenderloin A,2024-06-03 14:34:07,7.86,1.92064
8 oz T Tenderloin A,2024-06-03 14:34:16,8.5,1.87914
8 oz T Tenderloin A,2024-06-03 14:34:24,7.7,1.94138
8 oz T Tenderloin A,2024-06-03 14:34:34,8.02,1.6959
8 oz T Tenderloin A,2024-06-03 14:34:41,8.04,1.69509
8 oz T Tenderloin A,2024-06-03 14:34:49,8.12,1.88833
8 oz T Tenderloin A,2024-06-03 14:34:59,8.18,1.95438
8 oz T Tenderloin A,2024-06-03 14:35:07,8.22,1.63553
8 oz T Tenderloin A,2024-06-03 14:35:25,7.52,1.61677
8 oz T Tenderloin A,2024-06-03 14:35:31,7.78,1.49263
8 oz T Tenderloin A,2024-06-03 14:35:38,7.98,1.56847
8 oz T Tenderloin A,2024-06-03 14:35:46,7.9,1.84319
8 oz T Tenderloin A,2024-06-03 14:35:53,7.84,2.33364
8 oz T Tenderloin A,2024-06-03 14:36:00,8.2,1.47093
8 oz T Tenderloin A,2024-06-03 14:36:10,8.48,1.55709
8 oz T Tenderloin A,2024-06-03 14:36:17,7.6,2.11604
8 oz T Tenderloin A,2024-06-03 14:36:26,8.08,1.77356
8 oz T Tenderloin A,2024-06-03 14:36:33,8.14,1.61154
8 oz T Tenderloin A,2024-06-03 14:36:40,8.12,2.41634
8 oz T Tenderloin A,2024-06-03 14:38:51,8.2,1.93124
8 oz T Tenderloin A,2024-06-03 14:38:58,7.7,2.03996
8 oz T Tenderloin A,2024-06-03 14:39:06,8.36,1.37683
8 oz T Tenderloin A,2024-06-03 14:39:13,8.16,1.7019
8 oz T Tenderloin A,2024-06-03 14:39:20,8.3,2.30568
8 oz T Tenderloin A,2024-06-03 14:39:26,7.8,1.36967
8 oz T Tenderloin A,2024-06-03 14:39:35,8.24,1.80882
8 oz T Tenderloin A,2024-06-03 14:39:42,7.88,2.17503
8 oz T Tenderloin A,2024-06-03 14:39:53,7.92,1.86504
8 oz T Tenderloin A,2024-06-03 14:40:02,8.02,2.36269
8 oz T Tenderloin A,2024-06-03 14:40:12,7.89,2.59315
8 oz T Tenderloin A,2024-06-03 14:40:19,8.36,1.86646
8 oz T Tenderloin A,2024-06-03 14:40:30,7.98,2.59801
8 oz T Tenderloin A,2024-06-03 14:40:39,7.72,2.59648
8 oz T Tenderloin A,2024-06-03 14:40:46,8.14,1.30807
8 oz T Tenderloin A,2024-06-03 14:40:53,8.12,1.7364
8 oz T Tenderloin A,2024-06-03 14:41:00,8.5,2.2937
8 oz T Tenderloin A,2024-06-03 14:41:09,7.98,1.61895
8 oz T Tenderloin A,2024-06-03 14:41:50,7.78,1.28527
8 oz T Tenderloin A,2024-06-03 14:42:01,7.5,2.32076
8 oz T Tenderloin A,2024-06-03 14:42:10,8.2,2.30824
8 oz T Tenderloin A,2024-06-03 14:42:19,8.5,1.64422
8 oz T Tenderloin A,2024-06-03 14:42:26,7.92,1.87248
8 oz T Tenderloin A,2024-06-03 14:42:35,8.28,1.35955
8 oz T Tenderloin A,2024-06-03 14:42:45,7.96,2.34797
8 oz T Tenderloin A,2024-06-03 14:42:51,8.09,1.94901
8 oz T Tenderloin A,2024-06-03 14:43:03,7.74,2.46045
8 oz T Tenderloin A,2024-06-03 14:43:11,8.36,1.77074
8 oz T Tenderloin A,2024-06-03 14:43:21,7.76,1.62263
8 oz T Tenderloin A,2024-06-03 14:43:30,7.98,1.6727
8 oz T Tenderloin A,2024-06-03 14:43:46,7.5,1.88654
8 oz T Tenderloin A,2024-06-03 14:43:55,8.14,2.03114
8 oz T Tenderloin A,2024-06-03 14:44:03,8.28,1.64001
8 oz T Tenderloin A,2024-06-03 14:44:09,7.5,2.07414
8 oz T Tenderloin A,2024-06-03 14:44:15,7.94,1.69471
8 oz T Tenderloin A,2024-06-03 14:44:22,8.0,2.36551
8 oz T Tenderloin A,2024-06-03 14:44:31,8.0,1.78229
8 oz T Tenderloin A,2024-06-03 14:44:38,7.94,1.93333
8 oz T Tenderloin A,2024-06-03 14:44:46,8.08,1.95003
8 oz T Tenderloin A,2024-06-03 14:44:54,8.04,1.6319
8 oz T Tenderloin A,2024-06-03 14:45:02,8.18,2.48575
8 oz T Tenderloin A,2024-06-03 14:45:08,8.1,1.96795
8 oz T Tenderloin A,2024-06-03 14:45:16,8.24,2.21784
8 oz T Tenderloin A,2024-06-03 14:45:22,8.06,1.85896
8 oz T Tenderloin A,2024-06-03 14:46:06,8.18,2.28823
8 oz T Tenderloin A,2024-06-03 14:46:18,8.0,2.52739
8 oz T Tenderloin A,2024-06-03 14:46:24,7.5,1.50748
8 oz T Tenderloin A,2024-06-03 14:46:32,7.78,2.52412
8 oz T Tenderloin A,2024-06-03 14:46:40,7.98,2.62631
8 oz T Tenderloin A,2024-06-03 14:46:47,8.2,1.41021
8 oz T Tenderloin A,2024-06-03 14:46:54,7.66,2.01377
8 oz T Tenderloin A,2024-06-03 14:47:02,7.58,2.38903
8 oz T Tenderloin A,2024-06-03 14:47:10,7.98,1.20683
8 oz T Tenderloin A,2024-06-03 14:47:17,7.98,2.42362
8 oz T Tenderloin A,2024-06-03 14:47:25,7.86,1.60137
8 oz T Tenderloin A,2024-06-03 14:47:33,8.18,2.48517
8 oz T Tenderloin A,2024-06-03 14:47:39,7.96,1.79035
8 oz T Tenderloin A,2024-06-03 14:47:49,7.82,2.81779
8 oz T Tenderloin A,2024-06-03 14:47:55,8.0,2.42041
8 oz T Tenderloin A,2024-06-03 14:48:03,7.69,1.50425
8 oz T Tenderloin A,2024-06-03 14:48:11,7.98,2.32478
8 oz T Tenderloin A,2024-06-03 14:48:20,8.34,2.50596
8 oz T Tenderloin A,2024-06-03 14:48:27,8.06,2.41139
6 oz S Sirloin B,2024-06-03 15:20:58,6.46,1.29447
6 oz S Sirloin B,2024-06-03 15:21:22,6.28,1.31898
6 oz S Sirloin B,2024-06-03 15:21:28,6.14,1.31058
6 oz S Sirloin B,2024-06-03 15:21:33,6.26,1.16781
6 oz S Sirloin B,2024-06-03 15:21:40,6.1,1.1577
6 oz S Sirloin B,2024-06-03 15:21:49,6.1,1.3374
6 oz S Sirloin B,2024-06-03 15:21:54,6.4,1.42262
6 oz S Sirloin B,2024-06-03 15:22:00,6.18,1.35658
6 oz S Sirloin B,2024-06-03 15:22:05,6.38,1.33323
6 oz S Sirloin B,2024-06-03 15:22:40,6.26,1.2539
6 oz S Sirloin B,2024-06-03 15:22:45,6.46,1.06194
6 oz S Sirloin B,2024-06-03 15:22:50,6.16,1.65267
6 oz S Sirloin B,2024-06-03 15:22:57,6.22,1.33852
6 oz S Sirloin B,2024-06-03 15:23:04,6.12,1.26161
6 oz S Sirloin B,2024-06-03 15:23:09,6.16,1.59192
6 oz S Sirloin B,2024-06-03 15:23:15,6.3,1.24944
6 oz S Sirloin B,2024-06-03 15:23:20,6.38,1.30278
6 oz S Sirloin B,2024-06-03 15:23:28,6.26,1.14827
6 oz S Sirloin B,2024-06-03 15:23:34,6.3,1.28538
6 oz S Sirloin B,2024-06-03 15:23:40,6.5,1.40856
6 oz S Sirloin B,2024-06-03 15:23:45,6.28,1.25889
6 oz S Sirloin B,2024-06-03 15:23:50,6.52,1.47277
6 oz S Sirloin B,2024-06-03 15:23:55,6.02,1.13895
6 oz S Sirloin B,2024-06-03 15:24:00,6.26,1.22881
6 oz S Sirloin B,2024-06-03 15:24:05,6.48,1.42489
6 oz S Sirloin B,2024-06-03 15:24:11,6.36,1.65039
6 oz S Sirloin B,2024-06-03 15:24:22,6.18,1.12002
6 oz S Sirloin B,2024-06-03 15:24:30,6.02,1.26401
6 oz S Sirloin B,2024-06-03 15:24:36,6.18,1.33644
6 oz S Sirloin B,2024-06-03 15:24:41,6.28,1.11902
6 oz S Sirloin B,2024-06-03 15:24:46,6.1,1.23403
6 oz S Sirloin B,2024-06-03 15:25:00,6.22,1.49922
6 oz S Sirloin B,2024-06-03 15:25:05,6.02,1.19902
6 oz S Sirloin B,2024-06-03 15:25:12,6.06,1.25769
6 oz S Sirloin B,2024-06-03 15:25:18,6.52,1.21905
6 oz S Sirloin B,2024-06-03 15:25:32,6.14,1.23348
6 oz S Sirloin B,2024-06-03 15:25:39,6.04,1.26118
6 oz S Sirloin B,2024-06-03 15:25:47,6.42,1.26571
6 oz S Sirloin B,2024-06-03 15:25:53,6.04,1.20724
6 oz S Sirloin B,2024-06-03 15:25:57,6.36,1.49354
6 oz S Sirloin B,2024-06-03 15:26:08,6.42,1.30345
6 oz S Sirloin B,2024-06-03 15:26:13,6.38,1.09197
6 oz S Sirloin B,2024-06-03 15:26:24,6.06,1.35689
6 oz S Sirloin B,2024-06-03 15:26:28,5.98,1.13543
6 oz S Sirloin B,2024-06-03 15:26:48,6.32,1.55134
6 oz S Sirloin B,2024-06-03 15:27:15,6.08,1.2556
6 oz S Sirloin B,2024-06-03 15:27:25,6.1,1.25548
6 oz S Sirloin B,2024-06-03 15:27:29,6.26,1.37457
6 oz S Sirloin B,2024-06-03 15:27:34,6.44,1.13728
6 oz S Sirloin B,2024-06-03 15:27:39,6.16,1.38089
6 oz S Sirloin B,2024-06-03 15:28:04,6.52,1.34288
6 oz S Sirloin B,2024-06-03 15:28:09,6.12,1.32595
6 oz S Sirloin B,2024-06-03 15:28:14,6.5,1.37146
6 oz S Sirloin B,2024-06-03 15:28:20,6.0,1.13594
6 oz S Sirloin B,2024-06-03 15:28:26,5.94,1.37633
6 oz S Sirloin B,2024-06-03 15:28:30,6.0,1.22528
6 oz S Sirloin B,2024-06-03 15:28:36,6.0,1.42109
6 oz S Sirloin B,2024-06-03 15:28:41,5.82,0.984774
6 oz S Sirloin B,2024-06-03 15:28:46,5.56,1.1278
6 oz S Sirloin B,2024-06-03 15:28:51,5.86,1.20409
6 oz S Sirloin B,2024-06-03 15:28:58,5.6,1.16866
6 oz S Sirloin B,2024-06-03 15:29:03,5.8,1.06289
6 oz S Sirloin B,2024-06-03 15:29:08,5.5,1.25219
6 oz S Sirloin B,2024-06-03 15:29:14,5.66,1.28398
6 oz S Sirloin B,2024-06-03 15:31:39,5.84,1.40812
6 oz S Sirloin B,2024-06-03 16:19:43,5.72,1.40335
6 oz S Sirloin B,2024-06-03 16:19:47,6.06,1.05887
6 oz S Sirloin B,2024-06-03 16:19:52,6.12,1.23064
6 oz S Sirloin B,2024-06-03 16:19:56,6.08,1.29461
6 oz S Sirloin B,2024-06-03 16:20:07,5.76,1.16762
6 oz S Sirloin B,2024-06-03 16:20:13,5.82,1.3992
6 oz S Sirloin B,2024-06-03 16:20:20,5.8,1.2905
6 oz S Sirloin B,2024-06-03 16:20:27,5.68,1.32871
6 oz S Sirloin B,2024-06-03 16:20:31,6.32,1.2203
6 oz S Sirloin B,2024-06-03 16:20:42,5.44,1.28834
6 oz S Sirloin B,2024-06-03 16:20:47,6.04,1.23074
6 oz S Sirloin B,2024-06-03 16:20:52,6.0,1.23722
6 oz S Sirloin B,2024-06-03 16:21:03,6.14,1.14153
6 oz S Sirloin B,2024-06-03 16:21:08,5.8,1.18232
6 oz S Sirloin B,2024-06-03 16:21:13,6.3,1.3115
6 oz S Sirloin B,2024-06-03 16:21:18,5.86,1.45428
6 oz S Sirloin B,2024-06-03 16:21:23,6.28,1.33552
6 oz S Sirloin B,2024-06-03 16:21:29,5.62,1.55874
6 oz S Sirloin B,2024-06-03 16:21:35,6.04,1.26055
6 oz S Sirloin B,2024-06-03 16:21:40,5.96,1.278
6 oz S Sirloin B,2024-06-03 16:21:50,5.72,1.21996
6 oz S Sirloin B,2024-06-03 16:21:55,6.06,1.28557
6 oz S Sirloin B,2024-06-03 16:21:59,5.8,1.35411
6 oz S Sirloin B,2024-06-03 16:22:09,6.08,1.26683
6 oz S Sirloin B,2024-06-03 16:22:16,5.7,1.27301
6 oz S Sirloin B,2024-06-03 16:22:20,5.94,1.38511
6 oz S Sirloin B,2024-06-03 16:22:26,5.98,1.09856
6 oz S Sirloin B,2024-06-03 16:22:31,5.76,1.17422
6 oz S Sirloin B,2024-06-03 16:22:36,5.98,1.26016
6 oz S Sirloin B,2024-06-03 16:22:40,6.0,1.21131
6 oz S Sirloin B,2024-06-03 16:22:49,6.02,1.15678
6 oz S Sirloin B,2024-06-03 16:22:55,6.04,1.31647
6 oz S Sirloin B,2024-06-03 16:22:59,5.76,1.16403
6 oz S Sirloin B,2024-06-03 16:23:13,6.38,1.29505
6 oz S Sirloin B,2024-06-03 16:23:18,5.9,1.32041
6 oz S Sirloin B,2024-06-03 16:23:22,5.6,1.27255
6 oz S Sirloin B,2024-06-03 16:23:27,5.66,1.19302
6 oz S Sirloin B,2024-06-03 16:23:32,5.98,1.14492
6 oz S Sirloin B,2024-06-03 16:23:37,5.52,1.08303
6 oz S Sirloin B,2024-06-03 16:23:43,5.62,1.13803
6 oz S Sirloin B,2024-06-03 16:23:48,5.82,1.04277
6 oz S Sirloin B,2024-06-03 16:23:53,5.42,1.0534
6 oz S Sirloin B,2024-06-03 16:23:59,5.82,1.13521
6 oz S Sirloin B,2024-06-03 16:24:04,6.34,1.43832
6 oz S Sirloin B,2024-06-03 16:24:09,5.7,1.33344
6 oz S Sirloin B,2024-06-03 16:24:14,6.1,1.14406
6 oz S Sirloin B,2024-06-03 16:24:21,6.16,1.3509
6 oz S Sirloin B,2024-06-03 16:24:32,5.74,0.99407
6 oz S Sirloin B,2024-06-03 16:24:37,5.94,1.35467
6 oz S Sirloin B,2024-06-03 16:24:44,5.68,1.26462
6 oz S Sirloin B,2024-06-03 16:24:50,5.94,1.12806
6 oz S Sirloin B,2024-06-03 16:25:00,5.74,1.26977
6 oz S Sirloin B,2024-06-03 16:25:11,6.04,1.19082
6 oz S Sirloin B,2024-06-03 16:25:40,5.86,1.44448
6 oz S Sirloin B,2024-06-03 16:25:45,5.92,1.35955
6 oz S Sirloin B,2024-06-03 16:25:50,5.76,1.44277
6 oz S Sirloin B,2024-06-03 16:25:59,5.88,1.40217
6 oz S Sirloin B,2024-06-03 16:26:04,5.48,1.24498
6 oz S Sirloin B,2024-06-03 16:26:09,5.8,1.30721
6 oz S Sirloin B,2024-06-03 16:26:14,5.46,1.05742
6 oz S Sirloin B,2024-06-03 16:26:18,6.06,1.24964
6 oz S Sirloin B,2024-06-03 16:26:23,5.64,1.20246
6 oz S Sirloin B,2024-06-03 16:26:27,5.94,1.36789
6 oz S Sirloin B,2024-06-03 16:26:32,5.54,1.24901
6 oz S Sirloin B,2024-06-03 16:26:37,6.04,1.19746
6 oz S Sirloin B,2024-06-03 16:26:43,5.44,1.49163
6 oz S Sirloin B,2024-06-03 16:26:49,6.0,1.25975
6 oz S Sirloin B,2024-06-03 16:26:55,5.52,1.23468
6 oz S Sirloin B,2024-06-03 16:27:00,5.64,1.29533
6 oz S Sirloin B,2024-06-03 16:27:10,5.82,1.41456
6 oz S Sirloin B,2024-06-03 16:27:15,5.96,1.21339
6 oz S Sirloin B,2024-06-03 16:27:20,5.96,1.53596
6 oz S Sirloin B,2024-06-03 16:27:31,6.04,1.20074
6 oz S Sirloin B,2024-06-03 16:27:36,5.76,1.34685
6 oz S Sirloin B,2024-06-03 16:27:41,6.22,1.28321
6 oz S Sirloin B,2024-06-03 16:27:50,6.34,1.30586
6 oz S Sirloin B,2024-06-03 16:27:55,6.04,1.51535
6 oz S Sirloin B,2024-06-03 16:28:00,6.16,1.2001
6 oz S Sirloin B,2024-06-03 16:28:04,5.74,1.12719
6 oz S Sirloin B,2024-06-03 16:28:14,5.8,1.2473
6 oz S Sirloin B,2024-06-03 16:28:21,5.74,1.17611
6 oz S Sirloin B,2024-06-03 16:28:28,6.52,1.30627
6 oz S Sirloin B,2024-06-03 16:28:33,6.12,1.60876
6 oz S Sirloin B,2024-06-03 16:28:38,5.7,1.25563
6 oz S Sirloin B,2024-06-03 16:28:43,6.12,1.26608
6 oz S Sirloin B,2024-06-03 16:28:48,5.7,0.999181
6 oz S Sirloin B,2024-06-03 16:28:53,6.36,1.35382
6 oz S Sirloin B,2024-06-03 16:29:00,5.7,1.4238
6 oz S Sirloin B,2024-06-03 16:29:08,6.02,1.40857
6 oz S Sirloin B,2024-06-03 16:29:14,6.06,1.24573
6 oz S Sirloin B,2024-06-03 16:29:19,5.82,1.17031
6 oz S Sirloin B,2024-06-03 16:29:25,6.26,1.23717
6 oz S Sirloin B,2024-06-03 16:29:29,5.7,1.32319
6 oz S Sirloin B,2024-06-03 16:29:34,5.54,1.18753
6 oz S Sirloin B,2024-06-03 16:29:41,6.0,1.18382
6 oz S Sirloin B,2024-06-03 16:29:53,6.02,1.29611
6 oz S Sirloin B,2024-06-03 16:29:57,6.14,1.22826
6 oz S Sirloin B,2024-06-03 16:30:02,5.72,1.35266
6 oz S Sirloin B,2024-06-03 16:30:07,5.82,1.16369
6 oz S Sirloin B,2024-06-03 16:30:14,5.98,1.20109
6 oz S Sirloin B,2024-06-03 16:30:21,6.1,1.37959
6 oz S Sirloin B,2024-06-03 16:30:28,6.08,1.15127
6 oz S Sirloin B,2024-06-03 16:30:33,5.98,1.27635
6 oz S Sirloin B,2024-06-03 16:30:39,6.28,1.36991
6 oz S Sirloin B,2024-06-03 16:30:46,5.86,1.14209
6 oz S Sirloin B,2024-06-03 16:30:50,5.68,1.24385
